tipo_no_conformidad,severidad,mef_v3_id,termino_canonico,forma_observada,capa,fuente_id,archivo,linea,contexto,accion_recomendada,requiere_modificacion_fuente
ENG_ONLY_TERM,BAJA,,,Shared Kernel,ENG,ENG-001;ENG-035,,,ENG-only diferido en 10.5; fuentes=ENG-001;ENG-035; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Shared State,ENG,ENG-009;ENG-026;ENG-038;ENG-053;ENG-072,,,ENG-only diferido en 10.5; fuentes=ENG-009;ENG-026;ENG-038;ENG-053;ENG-072; apariciones=5,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Shutdown,ENG,ENG-022;ENG-027;ENG-032;ENG-037;ENG-040;ENG-054;ENG-055;ENG-056;ENG-060;ENG-061;ENG-069,,,ENG-only diferido en 10.5; fuentes=ENG-022;ENG-027;ENG-032;ENG-037;ENG-040;ENG-054;ENG-055;ENG-056;ENG-060;ENG-061;ENG-069; apariciones=12,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Shutdown Deadline,ENG,ENG-027;ENG-040;ENG-055,,,ENG-only diferido en 10.5; fuentes=ENG-027;ENG-040;ENG-055; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Shutdown Ordering,ENG,ENG-015;ENG-055;ENG-060,,,ENG-only diferido en 10.5; fuentes=ENG-015;ENG-055;ENG-060; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Shutdown Test,ENG,ENG-027;ENG-040;ENG-077,,,ENG-only diferido en 10.5; fuentes=ENG-027;ENG-040;ENG-077; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Shutdown Timeout,ENG,ENG-015;ENG-022;ENG-027;ENG-039;ENG-054,,,ENG-only diferido en 10.5; fuentes=ENG-015;ENG-022;ENG-027;ENG-039;ENG-054; apariciones=5,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Si,ENG,ENG-035;ENG-036,,,ENG-only diferido en 10.5; fuentes=ENG-035;ENG-036; apariciones=2,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Side Effects,ENG,ENG-021;ENG-035;ENG-063,,,ENG-only diferido en 10.5; fuentes=ENG-021;ENG-035;ENG-063; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Silent Breaking Change,ENG,ENG-014;ENG-021;ENG-044,,,ENG-only diferido en 10.5; fuentes=ENG-014;ENG-021;ENG-044; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Silent Corruption,ENG,ENG-076;ENG-077;ENG-079,,,ENG-only diferido en 10.5; fuentes=ENG-076;ENG-077;ENG-079; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Silent Override,ENG,ENG-016;ENG-017;ENG-057,,,ENG-only diferido en 10.5; fuentes=ENG-016;ENG-017;ENG-057; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Singleton,ENG,ENG-019;ENG-026;ENG-040,,,ENG-only diferido en 10.5; fuentes=ENG-019;ENG-026;ENG-040; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,SLI,ENG,ENG-025;ENG-044;ENG-086,,,ENG-only diferido en 10.5; fuentes=ENG-025;ENG-044;ENG-086; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,SLO,ENG,ENG-025;ENG-040;ENG-041;ENG-086,,,ENG-only diferido en 10.5; fuentes=ENG-025;ENG-040;ENG-041;ENG-086; apariciones=4,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Snapshot,ENG,ENG-031;ENG-076,,,ENG-only diferido en 10.5; fuentes=ENG-031;ENG-076; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Snapshot Consistency,ENG,ENG-025;ENG-027;ENG-049;ENG-053;ENG-057;ENG-059;ENG-069;ENG-076,,,ENG-only diferido en 10.5; fuentes=ENG-025;ENG-027;ENG-049;ENG-053;ENG-057;ENG-059;ENG-069;ENG-076; apariciones=8,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Snapshot Identity,ENG,ENG-020;ENG-049;ENG-051,,,ENG-only diferido en 10.5; fuentes=ENG-020;ENG-049;ENG-051; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Snapshot Immutability,ENG,ENG-049;ENG-051;ENG-053,,,ENG-only diferido en 10.5; fuentes=ENG-049;ENG-051;ENG-053; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Snapshot Test,ENG,ENG-009;ENG-020;ENG-049;ENG-050;ENG-051,,,ENG-only diferido en 10.5; fuentes=ENG-009;ENG-020;ENG-049;ENG-050;ENG-051; apariciones=5,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Soak Test,ENG,ENG-026;ENG-038;ENG-040;ENG-041;ENG-070,,,ENG-only diferido en 10.5; fuentes=ENG-026;ENG-038;ENG-040;ENG-041;ENG-070; apariciones=6,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Source,ENG,ENG-082;ENG-089,,,ENG-only diferido en 10.5; fuentes=ENG-082;ENG-089; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Source Adapter,ENG,ENG-088,,,ENG-only diferido en 10.5; fuentes=ENG-088; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Source Identity,ENG,ENG-049;ENG-080;ENG-088,,,ENG-only diferido en 10.5; fuentes=ENG-049;ENG-080;ENG-088; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Source of Truth,ENG,ENG-008;ENG-016;ENG-020;ENG-021;ENG-028;ENG-030;ENG-036;ENG-037;ENG-053;ENG-077;ENG-079,,,ENG-only diferido en 10.5; fuentes=ENG-008;ENG-016;ENG-020;ENG-021;ENG-028;ENG-030;ENG-036;ENG-037;ENG-053;ENG-077;ENG-079; apariciones=11,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Specification,ENG,ENG-035;ENG-043,,,ENG-only diferido en 10.5; fuentes=ENG-035;ENG-043; apariciones=4,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Split Brain,ENG,ENG-038;ENG-073;ENG-078,,,ENG-only diferido en 10.5; fuentes=ENG-038;ENG-073;ENG-078; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,SQL Injection,ENG,ENG-024;ENG-030;ENG-043,,,ENG-only diferido en 10.5; fuentes=ENG-024;ENG-030;ENG-043; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Stable,ENG,ENG-017;ENG-021;ENG-067,,,ENG-only diferido en 10.5; fuentes=ENG-017;ENG-021;ENG-067; apariciones=5,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Stable Identity,ENG,ENG-021;ENG-028;ENG-035,,,ENG-only diferido en 10.5; fuentes=ENG-021;ENG-028;ENG-035; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Stack Trace,ENG,ENG-023;ENG-025;ENG-044,,,ENG-only diferido en 10.5; fuentes=ENG-023;ENG-025;ENG-044; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Stage,ENG,ENG-100,,,ENG-only diferido en 10.5; fuentes=ENG-100; apariciones=2,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Startup,ENG,ENG-039;ENG-055;ENG-069,,,ENG-only diferido en 10.5; fuentes=ENG-039;ENG-055;ENG-069; apariciones=4,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Startup Failure,ENG,ENG-015;ENG-055;ENG-069,,,ENG-only diferido en 10.5; fuentes=ENG-015;ENG-055;ENG-069; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Starvation,ENG,ENG-026;ENG-038;ENG-054,,,ENG-only diferido en 10.5; fuentes=ENG-026;ENG-038;ENG-054; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,State,ENG,ENG-015;ENG-053;ENG-056;ENG-057;ENG-093;ENG-100,,,ENG-only diferido en 10.5; fuentes=ENG-015;ENG-053;ENG-056;ENG-057;ENG-093;ENG-100; apariciones=13,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,State Integration,ENG,ENG-054;ENG-055;ENG-065,,,ENG-only diferido en 10.5; fuentes=ENG-054;ENG-055;ENG-065; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,State Machine,ENG,ENG-015;ENG-035;ENG-040;ENG-042,,,ENG-only diferido en 10.5; fuentes=ENG-015;ENG-035;ENG-040;ENG-042; apariciones=4,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,State Machine Integration,ENG,ENG-016;ENG-017;ENG-018;ENG-019;ENG-023;ENG-053,,,ENG-only diferido en 10.5; fuentes=ENG-016;ENG-017;ENG-018;ENG-019;ENG-023;ENG-053; apariciones=6,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,State Management Engineering,ENG,ENG-052;ENG-053,,,ENG-only diferido en 10.5; fuentes=ENG-052;ENG-053; apariciones=5,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,State Migration,ENG,ENG-015;ENG-053;ENG-065,,,ENG-only diferido en 10.5; fuentes=ENG-015;ENG-053;ENG-065; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,State Persistence,ENG,ENG-015;ENG-053,,,ENG-only diferido en 10.5; fuentes=ENG-015;ENG-053; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,State Recovery,ENG,ENG-053;ENG-065;ENG-076,,,ENG-only diferido en 10.5; fuentes=ENG-053;ENG-065;ENG-076; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,State Snapshot,ENG,ENG-015;ENG-053,,,ENG-only diferido en 10.5; fuentes=ENG-015;ENG-053; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,State Transition,ENG,ENG-027;ENG-035;ENG-040;ENG-047;ENG-053,,,ENG-only diferido en 10.5; fuentes=ENG-027;ENG-035;ENG-040;ENG-047;ENG-053; apariciones=5,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,State Version,ENG,ENG-015;ENG-053;ENG-065,,,ENG-only diferido en 10.5; fuentes=ENG-015;ENG-053;ENG-065; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Static Analysis,ENG,ENG-010;ENG-012;ENG-023;ENG-024;ENG-028;ENG-035;ENG-038;ENG-046;ENG-048;ENG-075,,,ENG-only diferido en 10.5; fuentes=ENG-010;ENG-012;ENG-023;ENG-024;ENG-028;ENG-035;ENG-038;ENG-046;ENG-048;ENG-075; apariciones=10,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Static Validation,ENG,ENG-012;ENG-021;ENG-039,,,ENG-only diferido en 10.5; fuentes=ENG-012;ENG-021;ENG-039; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Step Ordering,ENG,ENG-065;ENG-066;ENG-067;ENG-076,,,ENG-only diferido en 10.5; fuentes=ENG-065;ENG-066;ENG-067;ENG-076; apariciones=4,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Stopped,ENG,ENG-015;ENG-027,,,ENG-only diferido en 10.5; fuentes=ENG-015;ENG-027; apariciones=4,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Stopping,ENG,ENG-015;ENG-027,,,ENG-only diferido en 10.5; fuentes=ENG-015;ENG-027; apariciones=7,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Streaming,ENG,ENG-007;ENG-030;ENG-031;ENG-032;ENG-044;ENG-061,,,ENG-only diferido en 10.5; fuentes=ENG-007;ENG-030;ENG-031;ENG-032;ENG-044;ENG-061; apariciones=6,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Stress Test,ENG,ENG-026;ENG-038;ENG-070,,,ENG-only diferido en 10.5; fuentes=ENG-026;ENG-038;ENG-070; apariciones=4,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Strict Mode,ENG,ENG-011;ENG-016;ENG-031,,,ENG-only diferido en 10.5; fuentes=ENG-011;ENG-016;ENG-031; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Strong Consistency,ENG,ENG-037;ENG-049;ENG-053;ENG-078,,,ENG-only diferido en 10.5; fuentes=ENG-037;ENG-049;ENG-053;ENG-078; apariciones=4,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Structural Validation,ENG,ENG-028;ENG-035;ENG-036,,,ENG-only diferido en 10.5; fuentes=ENG-028;ENG-035;ENG-036; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Structured Logging,ENG,ENG-010;ENG-082,,,ENG-only diferido en 10.5; fuentes=ENG-010;ENG-082; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Su objetivo,ENG,ENG-005;ENG-007;ENG-011;ENG-018,,,ENG-only diferido en 10.5; fuentes=ENG-005;ENG-007;ENG-011;ENG-018; apariciones=4,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Subject,ENG,ENG-024;ENG-045;ENG-046,,,ENG-only diferido en 10.5; fuentes=ENG-024;ENG-045;ENG-046; apariciones=7,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Subscriber,ENG,ENG-005;ENG-022;ENG-041,,,ENG-only diferido en 10.5; fuentes=ENG-005;ENG-022;ENG-041; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Subscription,ENG,ENG-041;ENG-086,,,ENG-only diferido en 10.5; fuentes=ENG-041;ENG-086; apariciones=2,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Supply Chain Security,ENG,ENG-017;ENG-060;ENG-067,,,ENG-only diferido en 10.5; fuentes=ENG-017;ENG-060;ENG-067; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Synchronization,ENG,ENG-038;ENG-061;ENG-094,,,ENG-only diferido en 10.5; fuentes=ENG-038;ENG-061;ENG-094; apariciones=4,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Syntax Validation,ENG,ENG-044;ENG-049;ENG-051,,,ENG-only diferido en 10.5; fuentes=ENG-044;ENG-049;ENG-051; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Tail Latency,ENG,ENG-026;ENG-032;ENG-039;ENG-070,,,ENG-only diferido en 10.5; fuentes=ENG-026;ENG-032;ENG-039;ENG-070; apariciones=4,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Taxonomía de Errores,ENG,ENG-082;ENG-083;ENG-084;ENG-085,,,ENG-only diferido en 10.5; fuentes=ENG-082;ENG-083;ENG-084;ENG-085; apariciones=4,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Technology Independence,ENG,ENG-022;ENG-025;ENG-035,,,ENG-only diferido en 10.5; fuentes=ENG-022;ENG-025;ENG-035; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Technology Neutrality,ENG,ENG-020;ENG-021;ENG-023;ENG-030,,,ENG-only diferido en 10.5; fuentes=ENG-020;ENG-021;ENG-023;ENG-030; apariciones=4,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Telemetry,ENG,ENG-025;ENG-082,,,ENG-only diferido en 10.5; fuentes=ENG-025;ENG-082; apariciones=4,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Tenant,ENG,ENG-034;ENG-035;ENG-037;ENG-048;ENG-056;ENG-068,,,ENG-only diferido en 10.5; fuentes=ENG-034;ENG-035;ENG-037;ENG-048;ENG-056;ENG-068; apariciones=8,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Tenant Context,ENG,ENG-038;ENG-043;ENG-044;ENG-046;ENG-048;ENG-056,,,ENG-only diferido en 10.5; fuentes=ENG-038;ENG-043;ENG-044;ENG-046;ENG-048;ENG-056; apariciones=6,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Tenant Isolation,ENG,ENG-024;ENG-037;ENG-040;ENG-041;ENG-042;ENG-043;ENG-048;ENG-052;ENG-053;ENG-054;ENG-056;ENG-063;ENG-074,,,ENG-only diferido en 10.5; fuentes=ENG-024;ENG-037;ENG-040;ENG-041;ENG-042;ENG-043;ENG-048;ENG-052;ENG-053;ENG-054;ENG-056;ENG-063;ENG-074; apariciones=13,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Tenant Isolation Test,ENG,ENG-037;ENG-043;ENG-044;ENG-046;ENG-050;ENG-051;ENG-052;ENG-053;ENG-054;ENG-060;ENG-065,,,ENG-only diferido en 10.5; fuentes=ENG-037;ENG-043;ENG-044;ENG-046;ENG-050;ENG-051;ENG-052;ENG-053;ENG-054;ENG-060;ENG-065; apariciones=11,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Tenant Membership,ENG,ENG-046;ENG-047;ENG-048,,,ENG-only diferido en 10.5; fuentes=ENG-046;ENG-047;ENG-048; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Tenant Override,ENG,ENG-048;ENG-049;ENG-081,,,ENG-only diferido en 10.5; fuentes=ENG-048;ENG-049;ENG-081; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Tenant Spoofing,ENG,ENG-048;ENG-056,,,ENG-only diferido en 10.5; fuentes=ENG-048;ENG-056; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Tenant Test,ENG,ENG-042;ENG-056;ENG-059,,,ENG-only diferido en 10.5; fuentes=ENG-042;ENG-056;ENG-059; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,TenantContext,ENG,ENG-048,,,ENG-only diferido en 10.5; fuentes=ENG-048; apariciones=2,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Tercera Fase,ENG,ENG-017;ENG-018;ENG-019;ENG-020;ENG-021;ENG-022;ENG-023;ENG-024;ENG-025,,,ENG-only diferido en 10.5; fuentes=ENG-017;ENG-018;ENG-019;ENG-020;ENG-021;ENG-022;ENG-023;ENG-024;ENG-025; apariciones=9,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Test Data,ENG,ENG-009;ENG-024;ENG-030,,,ENG-only diferido en 10.5; fuentes=ENG-009;ENG-024;ENG-030; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Test Isolation,ENG,ENG-027;ENG-034;ENG-068,,,ENG-only diferido en 10.5; fuentes=ENG-027;ENG-034;ENG-068; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Testing,ENG,ENG-002;ENG-009;ENG-010;ENG-011;ENG-012;ENG-013;ENG-015;ENG-018;ENG-019;ENG-020;ENG-022;ENG-023;ENG-025;ENG-028;ENG-029;ENG-030;ENG-031;ENG-032;ENG-034;ENG-035;ENG-037;ENG-038;ENG-039;ENG-040;ENG-041;ENG-042;ENG-043;ENG-044;ENG-045;ENG-046;ENG-047;ENG-048;ENG-049;ENG-050;ENG-051;ENG-052;ENG-053;ENG-054;ENG-055;ENG-056;ENG-058;ENG-059;ENG-060;ENG-061;ENG-062;ENG-063;ENG-064;ENG-065;ENG-066;ENG-067;ENG-068;ENG-069;ENG-070;ENG-071;ENG-072;ENG-073;ENG-075;ENG-076;ENG-077;ENG-078;ENG-079;ENG-080;ENG-081;ENG-087;ENG-088;ENG-089;ENG-090;ENG-091;ENG-092;ENG-093;ENG-094;ENG-100,,,ENG-only diferido en 10.5; fuentes=ENG-002;ENG-009;ENG-010;ENG-011;ENG-012;ENG-013;ENG-015;ENG-018;ENG-019;ENG-020;ENG-022;ENG-023;ENG-025;ENG-028;ENG-029;ENG-030;ENG-031;ENG-032;ENG-034;ENG-035;ENG-037;ENG-038;ENG-039;ENG-040;ENG-041;ENG-042;ENG-043;ENG-044;ENG-045;ENG-046;ENG-047;ENG-048;ENG-049;ENG-050;ENG-051;ENG-052;ENG-053;ENG-054;ENG-055;ENG-056;ENG-058;ENG-059;ENG-060;ENG-061;ENG-062;ENG-063;ENG-064;ENG-065;ENG-066;ENG-067;ENG-068;ENG-069;ENG-070;ENG-071;ENG-072;ENG-073;ENG-075;ENG-076;ENG-077;ENG-078;ENG-079;ENG-080;ENG-081;ENG-087;ENG-088;ENG-089;ENG-090;ENG-091;ENG-092;ENG-093;ENG-094;ENG-100; apariciones=73,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Testing Integration,ENG,ENG-016;ENG-017;ENG-024;ENG-026,,,ENG-only diferido en 10.5; fuentes=ENG-016;ENG-017;ENG-024;ENG-026; apariciones=5,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Third Phase,ENG,ENG-026;ENG-028;ENG-029;ENG-030;ENG-031;ENG-032;ENG-034;ENG-035;ENG-036;ENG-037;ENG-038;ENG-039;ENG-040;ENG-041;ENG-042;ENG-043;ENG-044;ENG-045;ENG-046;ENG-047;ENG-048;ENG-049;ENG-050;ENG-051;ENG-052;ENG-053;ENG-054;ENG-055;ENG-056;ENG-057;ENG-058;ENG-059;ENG-060;ENG-061;ENG-062;ENG-063;ENG-064;ENG-065;ENG-066;ENG-067;ENG-068;ENG-069;ENG-070;ENG-071;ENG-072;ENG-073;ENG-074;ENG-075;ENG-076;ENG-077;ENG-078;ENG-079;ENG-080;ENG-081;ENG-083;ENG-084;ENG-085,,,ENG-only diferido en 10.5; fuentes=ENG-026;ENG-028;ENG-029;ENG-030;ENG-031;ENG-032;ENG-034;ENG-035;ENG-036;ENG-037;ENG-038;ENG-039;ENG-040;ENG-041;ENG-042;ENG-043;ENG-044;ENG-045;ENG-046;ENG-047;ENG-048;ENG-049;ENG-050;ENG-051;ENG-052;ENG-053;ENG-054;ENG-055;ENG-056;ENG-057;ENG-058;ENG-059;ENG-060;ENG-061;ENG-062;ENG-063;ENG-064;ENG-065;ENG-066;ENG-067;ENG-068;ENG-069;ENG-070;ENG-071;ENG-072;ENG-073;ENG-074;ENG-075;ENG-076;ENG-077;ENG-078;ENG-079;ENG-080;ENG-081;ENG-083;ENG-084;ENG-085; apariciones=57,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Thread Safety,ENG,ENG-019;ENG-022;ENG-038,,,ENG-only diferido en 10.5; fuentes=ENG-019;ENG-022;ENG-038; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
ENG_ONLY_TERM,BAJA,,,Throughput,ENG,ENG-026;ENG-070,,,ENG-only diferido en 10.5; fuentes=ENG-026;ENG-070; apariciones=3,Mantener diferido; una promoción futura requiere proceso formal de evolución posterior a FASE 11.,NO
